🚀 fix-catalog-db.mjs — Limpeza e enriquecimento do catálogo
   Supabase: (definir VITE_SUPABASE_URL no .env — projeto atual)
   Min year: 2022
   Mode: ⚠️  DRY-RUN (sem gravação)
   Step: pre2022

📦 Carregando todos os registros...
   Total carregado: 36256

📅 FASE 1 — Removendo conteúdo anterior a 2022...
  ✂️  [pre-2022] movie "Ad Astra - Rumo às Estrelas (2019)" (2019) id=3e3f28f5-ff59-4e8f-961e-c03543ea8c94
  ✂️  [pre-2022] movie "Django Livre (2012)" (2012) id=3e41aa7d-1997-44d2-b293-d2289072f17f
  ✂️  [pre-2022] movie "Imagens do Além (2008)" (2008) id=3e41cc04-346e-4543-8c99-cb88931c7fe0
  ✂️  [pre-2022] movie "O Date Perfeito (2019)" (2019) id=3e49d1ec-2616-4f60-a12b-1101dc28fd40
  ✂️  [pre-2022] movie "Reação em Cadeia (2021)" (2021) id=3e54ce77-0d0c-4a9e-b74a-9cfe47011c5a
  ✂️  [pre-2022] movie "Tudo para Ficar com Ele (2002)" (2002) id=3e57f7c5-3dd8-4f43-bd14-2a4ffa21439a
  ✂️  [pre-2022] movie "Maior que o Mundo [L] (2019)" (2019) id=3e58a521-8248-4bd8-88c5-84fcaadb2dad
  ✂️  [pre-2022] movie "Anti-Herói Americano (2003)" (2003) id=3e5a59b3-0c23-4aa7-a73e-b119374470fa
  ✂️  [pre-2022] movie "Evangelion: Death (True)² [L] (1998)" (1998) id=3e5e6e38-4fb0-4718-be14-9b4211693163
  ✂️  [pre-2022] movie "Agente Mirim (2016)" (2016) id=3e62cca7-b6b2-4072-8027-59b6071fabca
  ✂️  [pre-2022] movie "Meu Caro Vampiro (2019)" (2019) id=3e6909d8-bafb-44d8-b158-c1c8bcf11efa
  ✂️  [pre-2022] movie "Anjo da Morte (2002)" (2002) id=3e706da9-c62d-446a-9fb0-a4991218c151
  ✂️  [pre-2022] movie "Hello Kitty e Amigos: Vamos Brincar (2019)" (2019) id=3e791d53-f698-4002-aa52-ae99c252f477
  ✂️  [pre-2022] movie "Braço De Ouro (2021)" (2021) id=3e7b460a-61ba-49ab-a330-9408ab7a261c
  ✂️  [pre-2022] movie "Agente 00-Gato (2019)" (2019) id=3e7b93e4-a310-456d-9090-63cc9be86c25
  ✂️  [pre-2022] movie "À Procura de Anne Frank (2021)" (2021) id=3e8014f7-8975-4bb1-a96d-efed2ad7cbb3
  ✂️  [pre-2022] movie "Insensata Paixão [L] (2016)" (2016) id=3e81c0f5-2b73-4a36-8018-47507f43a7e3
  ✂️  [pre-2022] movie "Passageiro 57 (1992)" (1992) id=3e91a850-7113-49b6-b026-2d4ae4c3e1fa
  ✂️  [pre-2022] movie "O Último dos Bravos (1995)" (1995) id=3e935af8-fbc3-42e6-a919-f4e9b1b5c8c9
  ✂️  [pre-2022] movie "Príncipe Sem Palácio (1970)" (1970) id=3e98072d-94c5-425a-a638-a6fe7fba9175
  ✂️  [pre-2022] movie "A Subida [L] (2019)" (2019) id=3e9995b6-a63f-4dfc-a435-b3e18545985e
  ✂️  [pre-2022] movie "A Boneca Que Virou Gente (2000)" (2000) id=3e9a54f2-a0ee-4434-bb4c-43e7eb4a5e13
  ✂️  [pre-2022] movie "Golpe Duplo (2015)" (2015) id=3e9a9bc9-b8d5-4a33-9206-8545c5c6add3
  ✂️  [pre-2022] movie "Private Lesson [L] (2021)" (2021) id=3e9c85bc-c079-45d9-8414-5c931133b425
  ✂️  [pre-2022] movie "As Aventuras de Robin Hood (1938)" (1938) id=3ea268ba-e8c7-46d8-a88c-8d9193dfc385
  ✂️  [pre-2022] movie "Esqueceram de Mim 4 (2002)" (2002) id=3ea9a44b-e450-4900-b2e8-9e463eba4ff4
  ✂️  [pre-2022] movie "Rua do Medo: 1978 - Parte 2 (2021)" (2021) id=3eaeb787-3228-4b61-aeb4-ee34d07c78b9
  ✂️  [pre-2022] movie "Risen [L] (2021)" (2021) id=3eb129ef-2c88-4366-88e3-ab196477048c
  ✂️  [pre-2022] movie "Millennium: Os Homens Que Não Amavam as Mulheres (2011)" (2011) id=3eb132a4-dcb6-4237-9c42-a372cff127ba
  ✂️  [pre-2022] movie "Thomas & Seus Amigos: Corrida pela Taça Sodor [L] (2021)" (2021) id=3eb24890-4766-490a-8d40-57d0b45c4962
  ✂️  [pre-2022] movie "A Pequena Indomável [L] (2020)" (2020) id=3eb3e80f-484c-4cc1-9869-33584f2d2018
  ✂️  [pre-2022] movie "Vôo de Emergência (2016)" (2016) id=3eb9c8e4-94fb-4202-a715-467b97f50a32
  ✂️  [pre-2022] movie "Up: Altas Aventuras (2009)" (2009) id=3ec6fc26-144d-469e-bbb1-a00ae019ce22
  ✂️  [pre-2022] movie "Viagem ao Fundo do Mar (1961)" (1961) id=3ecc7a26-0e26-48e6-9a60-519d1fc90ab5
  ✂️  [pre-2022] movie "Copperman - Um Herói Especial (2019)" (2019) id=3ed29dc7-82e0-4c7b-be68-0c73cb4216f5
  ✂️  [pre-2022] movie "Dupla Explosiva 2: E a Primeira-Dama do Crime (2021)" (2021) id=3edb591b-ad1e-4151-a3f3-5d4dec03b891
  ✂️  [pre-2022] movie "O Último Cruzeiro [L] (2021)" (2021) id=3ede7012-3477-4dcb-a328-b1e5f63b3416
  ✂️  [pre-2022] movie "Duelo de Titãs (1959)" (1959) id=3ee18423-0d41-4866-af43-cc8b9c3cd419
  ✂️  [pre-2022] movie "Assalto ao Banco da Espanha (2021)" (2021) id=3ee79003-8572-4c19-9f84-3d0b7323ed43
  ✂️  [pre-2022] movie "A Viúva Negra (1954)" (1954) id=3eecbba7-8226-44d0-984c-52efb6b74fb7
  ✂️  [pre-2022] movie "S. Darko: Um Conto de Donnie Darko (2009)" (2009) id=3ef0eaf7-7bb3-4bab-81c9-6f9d92122e6e
  ✂️  [pre-2022] movie "Sedutora e Diabólica (2006)" (2006) id=3ef1a71f-f2b9-4b88-8644-6da5179a9d5d
  ✂️  [pre-2022] movie "Era Uma Vez em… Hollywood (2019)" (2019) id=3ef4d01c-c8d3-4fd1-b741-0c87c9645360
  ✂️  [pre-2022] movie "É o Fim (2013)" (2013) id=3ef6d3f8-8bb3-4201-b3af-e0c0be68d3c7
  ✂️  [pre-2022] movie "Graças a Deus (2019)" (2019) id=3f089066-a30f-443a-b9f4-4d94d1b2054b
  ✂️  [pre-2022] movie "Coração Valente (1995)" (1995) id=3f0c5f4c-2513-45fb-8793-f06271af7287
  ✂️  [pre-2022] movie "A Grande Caçada (2014)" (2014) id=3f0cedd2-ded3-4eea-8b60-0ccdb1205b38
  ✂️  [pre-2022] movie "A Experiência III (2005)" (2005) id=3f0d3554-4ebc-4c39-8da9-9b39ece86a85
  ✂️  [pre-2022] movie "Robin Williams: Entre na Minha Mente [L] (2018)" (2018) id=3f0ee190-8094-4c90-afb8-f1222e31089d
  ✂️  [pre-2022] movie "Mamãe: Operação Balada (2014)" (2014) id=3f147da7-b4ec-432f-92ae-916d06ef1b52
  ✂️  [pre-2022] movie "Oliver Grafite (2021)" (2021) id=3f1b1b53-2190-450a-a3f1-b51023ae8db9
  ✂️  [pre-2022] movie "Inverno de Sangue em Veneza (1973)" (1973) id=3f1de0c9-a38a-4846-b599-81d8af4bbaf2
  ✂️  [pre-2022] movie "Quando Encontrei Você (2021)" (2021) id=3f28914d-6831-47f4-bea0-3c901a1574ad
  ✂️  [pre-2022] movie "Refugiado Americano (2021)" (2021) id=3f28f72d-b715-4c2e-9eee-466a7519f47f
  ✂️  [pre-2022] movie "O Inferno de Dante (1997)" (1997) id=3f2d3534-1f11-48ae-9626-8e9229773783
  ✂️  [pre-2022] movie "Pandemia: A Guerra Final (2021)" (2021) id=3f34517b-1ff2-4ef2-a121-fb03b6fa4911
  ✂️  [pre-2022] movie "Como Eu Era Antes de Você (2016)" (2016) id=3f3d441d-4efd-4d66-b613-4b8b8ac99c4b
  ✂️  [pre-2022] movie "15 Minutos de Guerra (2019)" (2019) id=3f3deb2d-8eef-4174-b834-8ededdf84676
  ✂️  [pre-2022] movie "Scooby-Doo na Ilha dos Zumbis (1998)" (1998) id=3f401b6b-71f6-4465-bb89-2d507333c4bf
  ✂️  [pre-2022] movie "Operação Lua (2020)" (2020) id=3f4169f8-17a3-4382-8614-8c42ff8301c5
  ✂️  [pre-2022] movie "Aladim e a Lâmpada Maravilhosa (1973)" (1973) id=3f45650b-6b55-458d-8304-2e00cbb09039
  ✂️  [pre-2022] movie "As Rainhas da Torcida (2019)" (2019) id=3f496430-d63a-4a63-8ebb-7ab783c181ee
  ✂️  [pre-2022] movie "Los Angeles: Cidade Proibida (1997)" (1997) id=3f511535-b82c-4d57-b0d0-be5d1d47b886
  ✂️  [pre-2022] movie "Lucky: Uma Mulher de Sorte (2020)" (2020) id=3f577864-c591-4b7b-8c74-37895035cf08
  ✂️  [pre-2022] movie "Rei do Rio (1985)" (1985) id=3f63fea1-2cef-49a0-8ad4-265930c16f77
  ✂️  [pre-2022] movie "Chernobyl: Sinta a Radiação (2012)" (2012) id=3f671926-b813-4675-8d8d-205e19f56682
  ✂️  [pre-2022] movie "Uma Noite em Miami... (2020)" (2020) id=3f6a22dd-6211-4597-9309-490c7a4885de
  ✂️  [pre-2022] movie "Jack: O Caçador de Gigantes (2013)" (2013) id=3f74cf60-aeb4-4dc2-be4b-82f3577577ef
  ✂️  [pre-2022] movie "Loucuras na Idade Média (2001)" (2001) id=3f75bac6-c1d4-43c7-a5fc-480723e0843c
  ✂️  [pre-2022] movie "O Amigo do Rei (2019)" (2019) id=3f76a8b3-ad61-4746-a9db-32acf40e6311
  ✂️  [pre-2022] movie "Marighella (2021)" (2021) id=3f7b90b4-5026-470f-a7eb-62e7e825fa5f
  ✂️  [pre-2022] movie "Mãe x Androides (2021)" (2021) id=3f7dc4f1-24f6-4b6f-b319-ca203a7949a7
  ✂️  [pre-2022] movie "Papai Não Quer (1953)" (1953) id=3f7dd28c-6a1f-47b0-af46-9b6774e1cf4b
  ✂️  [pre-2022] movie "青簪锁三千 (2020)" (2020) id=3f80b3b4-6d86-4764-9d48-083877e94804
  ✂️  [pre-2022] movie "Madagascar (2005)" (2005) id=3f82087f-6671-4335-af3e-6fa63a050ed5
  ✂️  [pre-2022] movie "Zoolander: Super Modelo [L] (2016)" (2016) id=3f8693b5-c3be-445d-9dd4-932dffe44ce8
  ✂️  [pre-2022] movie "O Soldado Fantasma [L] (2018)" (2018) id=3f883718-9349-4a39-9717-21b8c0ea1cf0
  ✂️  [pre-2022] movie "Attraction 2: A Invasão (2020)" (2020) id=3f88f9f2-1b2b-4230-b757-af47abd7b8c1
  ✂️  [pre-2022] movie "Fim da Sentença (2019)" (2019) id=3f89c830-55a4-480d-a0da-f0e65d727649
  ✂️  [pre-2022] movie "Um Playboy em Apuros [L] (1994)" (1994) id=3f8c12bd-ba2a-4f82-b1d5-783f3e58461b
  ✂️  [pre-2022] movie "Perseguição às Bruxas [L] (2021)" (2021) id=3f92e300-0309-4ebe-8b18-37442681425f
  ✂️  [pre-2022] movie "Se Beber Não Pesque [L] (2020)" (2020) id=3f97b1ba-9c42-44b8-9073-61b03cc58b66
  ✂️  [pre-2022] movie "Obrigada Por Tudo [L] (2019)" (2019) id=3f99c227-6578-4c55-b00b-bcf53254933f
  ✂️  [pre-2022] movie "Um Dia na Disney (2019)" (2019) id=3f9d4123-f18e-4ab0-b605-fcfbc7257e7c
  ✂️  [pre-2022] movie "O Assassino: O Primeiro Alvo (2017)" (2017) id=3f9f8bdd-e256-4abc-b3b5-6d292887db2d
  ✂️  [pre-2022] movie "Scooby-Doo! e a Maldição do Monstro do Lago (2010)" (2010) id=3fa128c4-e710-4275-aaa7-ee0ced6691d4
  ✂️  [pre-2022] movie "O Silêncio dos Inocentes (1991)" (1991) id=3fa6ebcb-99c6-4f5c-8514-e0fab6def576
  ✂️  [pre-2022] movie "Os Esquecidos (2008)" (2008) id=3faaf73c-748e-4a08-af78-4479c51cfc58
  ✂️  [pre-2022] movie "A Chave Mestra (2005)" (2005) id=3fae3955-ee65-4ba8-9aa3-ff81ee944cb8
  ✂️  [pre-2022] movie "Batman: O Longo Dia das Bruxas - Parte 1 (2021)" (2021) id=3faed94c-480d-4c0e-abdc-202796289262
  ✂️  [pre-2022] movie "Cidade das Ilusões [L] (1972)" (1972) id=3fb3231a-0dc5-4ca2-9fad-b993e65241c5
  ✂️  [pre-2022] movie "No Manches Frida 2: Paraíso Destruído (2019)" (2019) id=3fba71ae-a586-4818-8ace-04c13e598c4b
  ✂️  [pre-2022] movie "XXX 2018.06.06 Bailey Brooke So Much Fun Without Him5555 [Adulto] (1989)" (1989) id=3fc0c483-7881-46ee-a17d-1de8a5975c22
  ✂️  [pre-2022] movie "Allan - Uma Súbita Paixão [L] (2020)" (2020) id=3fc1ee68-bf7c-4c0a-809a-15daf03c7fdc
  ✂️  [pre-2022] movie "O Beco do Pesadelo (2021)" (2021) id=3fc54b44-6478-4a01-9f68-7f003201cb08
  ✂️  [pre-2022] movie "A Rainha dos Condenados (2002)" (2002) id=3fca7f32-5d6b-434a-a161-2f92d24fd7c3
  ✂️  [pre-2022] movie "Rampage - Destruição Total (2018)" (2018) id=3fd2b5de-c4ba-4e0e-b7c2-bf0438077d64
  ✂️  [pre-2022] movie "100 Dias para o Natal (2021)" (2021) id=3fd7473f-d48c-4d32-b8eb-a3972dcc9cc5
  ✂️  [pre-2022] movie "Nos Calcanhares da Máfia (1984)" (1984) id=3fd7bee7-27e0-4a0a-880c-9764efa63ce4
  ✂️  [pre-2022] movie "Enron: Os Mais Espertos da Sala (2005)" (2005) id=3fd9fc96-9bd8-4927-81ff-a6050f653a88
  ✂️  [pre-2022] movie "Du, Dudu e Edu - Namorados a Força (2005)" (2005) id=3fdca72b-d20e-4d7d-a7ea-20b24bae068b
  ✂️  [pre-2022] movie "Mentira Nada Inocente (2019)" (2019) id=3fe1c9d8-2db6-4826-a317-4b22f3c0f0e8
  ✂️  [pre-2022] movie "A Colônia (2021)" (2021) id=3fe95724-4d5c-4a1a-83e0-e5eb89f5514e
  ✂️  [pre-2022] movie "Riqueza Tóxica (2018)" (2018) id=3fed91bd-37fa-49e2-810f-99aebc2e8de8
  ✂️  [pre-2022] movie "Culpado como o Pecado (1993)" (1993) id=3fee2ce3-210c-47c7-a55e-401370ab8dff
  ✂️  [pre-2022] movie "Muppets Haunted Mansion: A Festa Aterrorizante (2021)" (2021) id=3ff00130-a0f6-4d90-b12a-0581acfd34ce
  ✂️  [pre-2022] movie "Shopkins: Aventura Selvagem (2018)" (2018) id=3ff1c3bd-104a-43d0-94be-f246ac079f26
  ✂️  [pre-2022] movie "O Grinch - Musical [L] (2020)" (2020) id=3ffb9853-96d6-4538-bd1a-b3d379545810
  ✂️  [pre-2022] movie "O Mariachi [L] (1993)" (1993) id=3ffc08f4-98f4-4dee-8df4-393d1d10290e
  ✂️  [pre-2022] movie "A Difícil Vingança (1935)" (1935) id=3ffce322-0aad-44b5-9c54-95a7b847abe7
  ✂️  [pre-2022] movie "Alvin e os Esquilos 3 (2011)" (2011) id=3ffd3eb5-4b50-4c94-bca3-8ceb329e63cc
  ✂️  [pre-2022] movie "Maria Antonieta (2006)" (2006) id=3fff65c4-83f3-4432-b867-9a1bc3c0628e
  ✂️  [pre-2022] movie "Letra e Música (1984)" (1984) id=4004fd8a-a507-43d7-9324-68e960eca0a8
  ✂️  [pre-2022] movie "Lilo & Stitch (2002)" (2002) id=400512b3-797c-4ebe-a1d8-7e91652452c6
  ✂️  [pre-2022] movie "Cidade de Mentiras (2018)" (2018) id=4010f42d-5219-45bd-9d45-5550354e79f6
  ✂️  [pre-2022] movie "Amina [L] (2021)" (2021) id=40115767-ea60-458c-a645-c27706f9eec0
  ✂️  [pre-2022] movie "O Último Portal (1999)" (1999) id=40152277-3338-4704-aef9-1ececbcc0993
  ✂️  [pre-2022] movie "Baladas em NY (1995)" (1995) id=4015916a-a616-4d7a-b665-fbfe1898ea0f
  ✂️  [pre-2022] movie "Não Devíamos Ter Crescido (2021)" (2021) id=4016f3a1-ecb6-4d17-bd91-1ad5d01594da
  ✂️  [pre-2022] movie "Rick and Morty: The Great Yokai Battle of Akihabara (2021)" (2021) id=4018dfb7-7251-4495-b8fd-80fa832e365e
  ✂️  [pre-2022] movie "Pretty Guardian Sailor Moon Eternal: O Filme - Parte 2 (2021)" (2021) id=4019a207-f70c-4630-ae58-fb99187c3ee3
  ✂️  [pre-2022] movie "Gangues de Nova York (2002)" (2002) id=401a7637-78ae-4bf5-a379-3ee0ba130bd7
  ✂️  [pre-2022] movie "Alma Portuguesa (2020)" (2020) id=401ad908-99be-47f1-acf7-be71843f1af1
  ✂️  [pre-2022] movie "O Babadook (2014)" (2014) id=401e94d9-ccfa-4b90-b487-573f3e6e046e
  ✂️  [pre-2022] movie "Cruise: Destino em Colisão (2018)" (2018) id=4027f958-2393-4d2d-8024-fab025e26c1e
  ✂️  [pre-2022] movie "Esquadrão Sem Limites (2012)" (2012) id=402a3f53-921a-4319-bda1-e7717a367c15
  ✂️  [pre-2022] movie "Forja de Heróis (1943)" (1943) id=402fe8c7-b7a4-40e1-8344-8a73e070f2bb
  ✂️  [pre-2022] movie "O Último Jogo (2021)" (2021) id=40368228-4efc-4539-aa44-4c770ec1b48c
  ✂️  [pre-2022] movie "Legado de Violência (2019)" (2019) id=40399afa-a3c0-4a74-b150-c184d786bcfb
  ✂️  [pre-2022] movie "Três Anúncios Para Um Crime (2017)" (2017) id=403de6de-e311-42c2-a371-f1d789fe027a
  ✂️  [pre-2022] movie "O Reino Gelado (2012)" (2012) id=40404c8a-808e-405e-848c-e8683e1e89b1
  ✂️  [pre-2022] movie "Time de Fábrica (2020)" (2020) id=4047f575-c91f-4382-a49b-c020bc29f780
  ✂️  [pre-2022] movie "Transformers: O Último Cavaleiro (2017)" (2017) id=404ba0a6-9642-4e05-8319-642bd54ca4be
  ✂️  [pre-2022] movie "A Iniciação (1986)" (1986) id=4051a24f-7ebe-4dea-af31-71b2b8dadba3
  ✂️  [pre-2022] movie "Atrás das Linhas Inimigas 2: O Eixo do Mal (2006)" (2006) id=405244d4-e3e2-4fcd-85aa-3cad16c92d8c
  ✂️  [pre-2022] movie "Indomáveis (2021)" (2021) id=40558e0a-2c87-4267-a7cc-588b752d6d9f
  ✂️  [pre-2022] movie "Luta por Justiça 4K (2019)" (2019) id=4058ac33-660c-416c-9bcf-cca6ddce0111
  ✂️  [pre-2022] movie "Maratona da Morte (1976)" (1976) id=405e2281-a0fd-4cfc-8f5f-952ffa434c51
  ✂️  [pre-2022] movie "Depois do Casamento (2006)" (2006) id=406563f3-a9c7-4d23-be7b-d3964fb1723c
  ✂️  [pre-2022] movie "Pode Guardar um Segredo? (2019)" (2019) id=4066dea3-ca3f-4ba9-95b3-e8831bf89118
  ✂️  [pre-2022] movie "Vício Inerente (2014)" (2014) id=406c4398-a42e-4455-92ec-0441cbf95a4d
  ✂️  [pre-2022] movie "O Caminho dos Mártires [L] (2021)" (2021) id=4070d339-1b00-4dee-916b-122f61362b9c
  ✂️  [pre-2022] movie "A Bruxa da Casa ao Lado (2019)" (2019) id=4077b40f-dc70-4131-a2ee-1e8049604581
  ✂️  [pre-2022] movie "Sobreviva a Noite (2019)" (2019) id=40797555-46fc-47e0-ba63-4378f634e24f
  ✂️  [pre-2022] movie "Olhos de Gato (1985)" (1985) id=407e672a-b7c6-4d38-8ddb-4274f5bbe913
  ✂️  [pre-2022] movie "Triplo X (2002)" (2002) id=407f78c2-eff1-4991-97c4-23ae1b72346a
  ✂️  [pre-2022] movie "A Caminho da Fé (2018)" (2018) id=40804f40-5c8f-406d-9263-cbd439f8c89b
  ✂️  [pre-2022] movie "Curtindo a Vida Adoidado [L] (1986)" (1986) id=4080acf6-dd3f-4401-870d-088bbe689c75
  ✂️  [pre-2022] movie "A Mansão do Inferno (1980)" (1980) id=4084a6e0-d0cc-4950-8b46-65fef2fe2c73
  ✂️  [pre-2022] movie "A História de Fátima (2021)" (2021) id=4086c80e-df96-48aa-bd14-6972be118af3
  ✂️  [pre-2022] movie "Conspiração Wander [L] (2020)" (2020) id=408bf18d-bebb-4207-8cb0-c501991a2625
  ✂️  [pre-2022] movie "Coisas de Pássaros (2000)" (2000) id=408bf7e7-3a3a-46e0-982e-91d51a966a7c
  ✂️  [pre-2022] movie "Impetigore: Herança Maldita (2019)" (2019) id=408f2228-c993-4091-88dc-d28447186052
  ✂️  [pre-2022] movie "Apresentando os Ricardos (2021)" (2021) id=408fd2ff-f5d6-49c6-ac2b-1b2281f9d536
  ✂️  [pre-2022] movie "Reino de Deus [L] (2017)" (2017) id=4094c4b1-8e47-445a-a421-3b9b9aaf8ca7
  ✂️  [pre-2022] movie "Meu Psicólogo Imaginário (2021)" (2021) id=409f0b1c-503d-4aed-99d9-d8b990875ada
  ✂️  [pre-2022] movie "O Preço da Traição (1996)" (1996) id=40a0d56b-c2f1-4a20-8864-08e5d50b999b
  ✂️  [pre-2022] movie "O Grande Golpe (1956)" (1956) id=40a48dae-d5f6-48e4-9ec4-b68033288739
  ✂️  [pre-2022] movie "Força Sinistra (1985)" (1985) id=40b539a7-8b9c-49c4-a8f7-667fa2927062
  ✂️  [pre-2022] movie "Selena (1997)" (1997) id=40c15eab-b333-4915-b8c8-64c8d0405f78
  ✂️  [pre-2022] movie "O Novelo (2021)" (2021) id=40c3273f-7504-4fe9-aa50-2c8335b5b38b
  ✂️  [pre-2022] movie "É o Bicho! (2017)" (2017) id=40c5016a-03b7-4049-bcea-7e3fe4359d03
  ✂️  [pre-2022] movie "Uma Chamada para a Redenção (2018)" (2018) id=40c74a9e-a543-4512-a38b-438a2b45ab81
  ✂️  [pre-2022] movie "O Campeão (1931)" (1931) id=40cbb798-d604-423a-a271-6b3f61bc1e6d
  ✂️  [pre-2022] movie "O Órfão [L] (2019)" (2019) id=40cc32e5-16f0-4d1a-8d0e-d31e5d343f6d
  ✂️  [pre-2022] movie "American Pie 2: A Segunda Vez é Ainda Melhor (2001)" (2001) id=40cc7991-1d08-4115-9f4c-6b8735f8dbdb
  ✂️  [pre-2022] movie "Encontros e Desencontros (2003)" (2003) id=40cc9db3-7244-4f40-83f4-a9892a3205b6
  ✂️  [pre-2022] movie "Os Octonautas e As Cavernas de Sac Actun (2020)" (2020) id=40d106df-e9a0-437b-ab3e-8fb55d96834f
  ✂️  [pre-2022] movie "Um Golpe à Italiana (1969)" (1969) id=40d23662-3b24-4d05-8328-677a9475ac0b
  ✂️  [pre-2022] movie "Banha (2020)" (2020) id=40d51fb4-ab17-4794-a803-441840d81416
  ✂️  [pre-2022] movie "Era Uma Vez Em Roma [L] (2019)" (2019) id=40d72eeb-5a02-4d6c-b4c4-12790837f79d
  ✂️  [pre-2022] movie "O Nó do Diabo (2018)" (2018) id=40d9d8dd-468d-41fd-ba25-634b3e40f7d8
  ✂️  [pre-2022] movie "Sorria, Você Está Sendo Filmado (2015)" (2015) id=40db7402-0ffa-486f-a1b3-9eedde22e960
  ✂️  [pre-2022] movie "Comando Delta (1986)" (1986) id=40dc6d72-41b8-48ae-9cff-9408c4ea774e
  ✂️  [pre-2022] movie "Garota Dourada (1984)" (1984) id=40e5dc1a-87bc-41cb-a08e-ea80cc3f624f
  ✂️  [pre-2022] movie "Jogador N° 1 (2018)" (2018) id=40e72d31-bac4-4bef-90d0-84872ed6850a
  ✂️  [pre-2022] movie "Código de Honra [L] (1992)" (1992) id=40ea4068-f945-4ff2-8d58-1ebd7c06ab8f
  ✂️  [pre-2022] movie "L'Assassins (2015)" (2015) id=40eaca2b-6570-4c74-8cd9-dc1b22daf3f3
  ✂️  [pre-2022] movie "A Recruta Hollywood (2008)" (2008) id=40ece563-78f4-4e12-b051-2cd408a844cd
  ✂️  [pre-2022] movie "O Lar das Crianças Peculiares (2016)" (2016) id=40f91788-5d24-4acd-a74f-b90e28732074
  ✂️  [pre-2022] movie "Elvis & Nixon (2016)" (2016) id=40fa4d12-6d14-4cf2-9b90-2bd2ec0c3c35
  ✂️  [pre-2022] movie "Trovão Negro (2009)" (2009) id=40fdb5c1-1b92-4024-a005-5bbe86c8a070
  ✂️  [pre-2022] movie "Esqueça Paris [L] (1995)" (1995) id=41015706-fcf8-4e23-8c24-602dc144b02d
  ✂️  [pre-2022] movie "Liga da Justiça: Ponto de Ignição (2013)" (2013) id=41081257-e8e7-4d24-9d5c-1dba9fbec944
  ✂️  [pre-2022] movie "Teoria da Conspiração [L] (1997)" (1997) id=410a0d6a-7802-43c8-b33b-2644baa7148f
  ✂️  [pre-2022] movie "A Virada Errada (2015)" (2015) id=410a2f50-0830-4e85-85b0-7ca787897cf5
  ✂️  [pre-2022] movie "Um Limite Entre Nós [L] (2016)" (2016) id=410d73c3-7646-4422-b9e8-5b927b9b458a
  ✂️  [pre-2022] movie "A Caixa de Pandora (1929)" (1929) id=410e6b3d-1250-4e13-b1d0-284cc3f21ee3
  ✂️  [pre-2022] movie "O Lugar da Esperança (2020)" (2020) id=410ff6d4-4284-4064-ab81-36cd08949424
  ✂️  [pre-2022] movie "Dupla em Fúria [L] (2013)" (2013) id=411dee45-6f67-46d4-a0fc-e23a8c7622fa
  ✂️  [pre-2022] movie "O Mensageiro do Último Dia 4K [HDR] (2020)" (2020) id=41240ad1-e5d8-4a74-b74b-f7bad2fadf55
  ✂️  [pre-2022] movie "XXX 2018.02.21 Jade Nile Bbc For A Hot Wife3434 [Adulto] (1989)" (1989) id=412558a0-b009-4741-b550-b95739a81d5a
  ✂️  [pre-2022] movie "Roda de Fogo (2002)" (2002) id=4127d1ac-d07c-407e-aa4f-2f7a333955e6
  ✂️  [pre-2022] movie "Um Natal em Família Diferente (2021)" (2021) id=4136a38c-4e7c-4448-a5fe-30fa3dedfb73
  ✂️  [pre-2022] movie "Tudo Acontece em Elizabethtown [L] (2005)" (2005) id=413f2b81-004c-4625-903c-b8351a3e9cff
  ✂️  [pre-2022] movie "Os Beatles e a Índia (2021)" (2021) id=4140a616-4070-4b22-b810-f07e54ed9b75
  ✂️  [pre-2022] movie "As Leis da Termodinâmica (2018)" (2018) id=4142a4ae-d95e-48fe-9fea-1ade2ca08856
  ✂️  [pre-2022] movie "O Legado de 11 de Setembro (2021)" (2021) id=41437294-f4b9-427e-a63b-f8d800214806
  ✂️  [pre-2022] movie "15 Minutos de Guerra (2019)" (2019) id=41463c56-ffe2-4612-a00c-440c746a3152
  ✂️  [pre-2022] movie "Um Limite Entre Nós (2016)" (2016) id=4146bf1b-d331-4731-ab04-092100191705
  ✂️  [pre-2022] movie "Aconteceu Naquela Noite (2003)" (2003) id=4146ee5e-c7fd-4897-919f-8eabde894075
  ✂️  [pre-2022] movie "Navio Fantasma (2002)" (2002) id=4149d642-9772-4e98-bcca-965e728e7fab
  ✂️  [pre-2022] movie "O Limite da Traição 4K (2020)" (2020) id=414d68bf-820e-4eec-a028-e2c9fec52b9a
  ✂️  [pre-2022] movie "Desconhecido (2011)" (2011) id=414d6b16-250b-45fa-8945-3bb6b144660c
  ✂️  [pre-2022] movie "Bacurau (2019)" (2019) id=41518e0e-8e26-4a27-9c38-bcd256aba99e
  ✂️  [pre-2022] movie "A Princesa e a Plebeia: Nova Aventura (2020)" (2020) id=41545d2d-f153-4fa2-9f08-77f0307ff99c
  ✂️  [pre-2022] movie "As Vantagens de Ser Invisível (2012)" (2012) id=41574550-9966-4f17-93af-a5bf51e6e806
  ✂️  [pre-2022] movie "Boo! O Halloween de Madea (2016)" (2016) id=4164cefb-b7b7-4e04-b677-a0afefc2d85b
  ✂️  [pre-2022] movie "Fargo: Uma Comédia de Erros (1996)" (1996) id=416816e6-8dd8-4336-a294-80a9ca8b6bc0
